车名	评分	购买地点	购买时间	购买价格	油耗+里程	序号	列1	空间	动力	操控	油耗	舒适性	外观	内饰	性价比	购车目的	Attributes	Sentences	Label
昂科威                        2017款 20T 两驱豪华型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	东莞	2017/8/1	21.80万元	7.8升/百公里500公里	9018	4.75	5	4	5	5	5	5	4	5	上下班购物接送小孩自驾游跑长途	外观设计	"['外观耐看.', '你懂得做工车漆：昂科威油漆很漂亮.', '做得真心好车身造型：昂科威侧面完美.']"	positive
昂科威                        2017款 20T 两驱豪华型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	东莞	2017/8/1	21.80万元	7.8升/百公里500公里	9018	4.75	5	4	5	5	5	5	4	5	上下班购物接送小孩自驾游跑长途	灯具	"['车灯设计：昂科威用料没得说.', '大灯采用海拉6.', '大灯无须调整.']"	positive
昂科威                        2017款 20T 两驱豪华型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	东莞	2017/8/1	21.80万元	7.8升/百公里500公里	9018	4.75	5	4	5	5	5	5	4	5	上下班购物接送小孩自驾游跑长途	内饰	['内饰豪华没得说.']	positive
昂科威                        2017款 20T 两驱豪华型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	东莞	2017/8/1	21.80万元	7.8升/百公里500公里	9018	4.75	5	4	5	5	5	5	4	5	上下班购物接送小孩自驾游跑长途	仪表	['仪表盘也是语音可以控制.']	positive
昂科威                        2017款 20T 两驱豪华型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	东莞	2017/8/1	21.80万元	7.8升/百公里500公里	9018	4.75	5	4	5	5	5	5	4	5	上下班购物接送小孩自驾游跑长途	保养	"['高逼格大昂性价比高.', '今年看昂科威优惠大.']"	positive
昂科威                        2017款 20T 两驱豪华型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	东莞	2017/8/1	21.80万元	7.8升/百公里500公里	9018	4.75	5	4	5	5	5	5	4	5	上下班购物接送小孩自驾游跑长途	悬挂	['避震也坏了.']	negative
昂科威                        2017款 20T 两驱豪华型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	东莞	2017/8/1	21.80万元	7.8升/百公里500公里	9018	4.75	5	4	5	5	5	5	4	5	上下班购物接送小孩自驾游跑长途	转向	['方向盘很重.']	neutral
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	柳州	2015/12/1	23.09万元	7.6升/百公里20750公里	8076	4.5	5	4	4	5	5	5	5	4	上下班自驾游	保养	"['更换银美孚5-30W机油和机滤加工时费625元。', '在贴膜的过程中由于气泡太多用刮板刮得太用力', '性价比不高,个人认为在中国购车,只有国产车才有性价比,比如我们柳州产的五菱宏光、宝骏760、560,SUV里上海汽车的锐腾性价比也高,其它合资车,进口车性价比都不高,昂科威的车,购车发票标明,车总价23.']"	neutral
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	柳州	2015/12/1	23.09万元	7.6升/百公里20750公里	8076	4.5	5	4	4	5	5	5	5	4	上下班自驾游	多媒体	"['中控大屏因触摸屏失效更换,费用由厂家出。', '之前为了保护中控大屏,在网上购回了一个保护膜贴上,导致触摸屏失效。', '要知道一个中控大屏的标价4300元。']"	negative
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	柳州	2015/12/1	23.09万元	7.6升/百公里20750公里	8076	4.5	5	4	4	5	5	5	5	4	上下班自驾游	舒适性	"['一是天窗前的控制区部分经常异响,至今异响再无。', '发生摩擦', '是导致异响产生', '整车的隔音较好,高速时的风噪、路噪都较小,车内谈话没有影响,主动降噪功能个人体会不出它的效果,悬挂减震系统调较的很有韧性']"	neutral
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	柳州	2015/12/1	23.09万元	7.6升/百公里20750公里	8076	4.5	5	4	4	5	5	5	5	4	上下班自驾游	车身空间	"['就在头顶的右前方,很讨厌,是一种材料互相磨擦的声音', '天窗控制板', '车顶部分', '空间很大', '全景天窗', '该有的自动、定速巡航、手刹、监测、全景天窗、无进入、自启停等一个都不缺。', '右后窗开了一个晚上的情况。', '包括天窗,只需长按锁车键,车上所有的窗都全部关好。', '空间很富裕', '后备箱的容量490升,应付日常使用没有问题,但与奇骏、CX-5相比是小了点。', '车身虽然重达1.', '过坑洼时车身的刚性很好,没有那种车驾变形、扭曲而发出的吱吱声,给人信心十足,过连续坑洼时国内的晃动不是很大,车上家人都认为这一点比高尔夫好很多。', '打开全景天窗在城里乡间游玩,心情会非常的好。']"	positive
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	柳州	2015/12/1	23.09万元	7.6升/百公里20750公里	8076	4.5	5	4	4	5	5	5	5	4	上下班自驾游	车身附件	['发现是装饰板发生摩擦']	negative
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	柳州	2015/12/1	23.09万元	7.6升/百公里20750公里	8076	4.5	5	4	4	5	5	5	5	4	上下班自驾游	传动	"['二是在车子下坡时收完油门,变速箱不会及时降档,导致高档低速顿挫严重。', '手动、自动、双离合器的车,这款1.', '刹车踏板']"	negative
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	柳州	2015/12/1	23.09万元	7.6升/百公里20750公里	8076	4.5	5	4	4	5	5	5	5	4	上下班自驾游	空调	"['三是车子的空调不能完全关闭,只要一开风扇就会是自动空调,当天气凉快时,不能单独打开风扇吹入室外风,一旦这时车内外有温差,自动空调就会打开制冷功能,对节能不利,如果不开AUTO就不自动制冷会更人性化。']"	negative
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	柳州	2015/12/1	23.09万元	7.6升/百公里20750公里	8076	4.5	5	4	4	5	5	5	5	4	上下班自驾游	内饰	"['首先是内饰,有一种奢华的感觉,真皮包的地方很多也很上档次,咖啡色的翻毛真皮很有质感。', '后排地板平整', '座在驾驶室内不管是前排还是后排,都有类似乘座动车头等仓的体验,不仅是大而很舒适。', '前排正副驾座椅宽大,支撑很到位', '后排地板平坦,没有大多数车都有的凸起,在车内左右位对换非常方便,特别是在市内交通拥堵路段下车时乘坐在左后排的人能很方便的从车内转移到右门下,也安全。', '内饰是这车的长项,有点小豪华。']"	positive
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	柳州	2015/12/1	23.09万元	7.6升/百公里20750公里	8076	4.5	5	4	4	5	5	5	5	4	上下班自驾游	外观设计	"['霸气外观', '长度也足够把整个腿部托住,座姿合适,后靠可调节的范围很宽。', '时间长度后', '大气、霸气、线条很有肌肉感', '配色合理沉稳。']"	positive
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	柳州	2015/12/1	23.09万元	7.6升/百公里20750公里	8076	4.5	5	4	4	5	5	5	5	4	上下班自驾游	灯具	"['该有的自动大灯、定速巡航、手刹、监测、全景、无进入、自启停等一个都不缺。', '三是自动头灯过于灵敏,天气只是有点厚云层,发动车子就会亮大灯,有点浪费能源,网上有人把它的感光头挫薄一点来改善,个人觉得还不如动手关了它方便。', '大灯樨利、好看,如果是氙气灯就更好了。']"	neutral
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	柳州	2015/12/1	23.09万元	7.6升/百公里20750公里	8076	4.5	5	4	4	5	5	5	5	4	上下班自驾游	电路器件	"['该有的自动、定速巡航、电子手刹、监测、全景、无进入、自启停等一个都不缺。', '电子手刹很轻盈,不用像拉机械手刹时的动作那么大']"	positive
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	柳州	2015/12/1	23.09万元	7.6升/百公里20750公里	8076	4.5	5	4	4	5	5	5	5	4	上下班自驾游	行驶	"['该有的自动、定速巡航、手刹、胎压监测、全景、无进入、自启停等一个都不缺。', '由于底盘高,行驶中转向给车上人的影响稍大']"	neutral
